game_id,game_date,away_team,home_team,predicted_at,model_version,pregame,preseason,p_final,p_elo,p_glm,p_prior,starter_edge,favored_team,away_score,home_score,winner,graded,correct
401816900,2026-09-11,San Diego Padres,San Francisco Giants,2026-09-15T20:49:23Z,3,0,0,0.4238,0.4802,0.4733,0.3636,,San Diego Padres,7,5,San Diego Padres,1,1
401816901,2026-09-11,Seattle Mariners,Athletics,2026-09-15T20:49:23Z,3,0,0,0.4899,0.5249,0.4882,0.4426,,Seattle Mariners,5,6,Athletics,1,0
401816902,2026-09-11,Texas Rangers,Arizona Diamondbacks,2026-09-15T20:49:23Z,3,0,0,0.59,0.5898,0.6658,0.5713,,Arizona Diamondbacks,1,9,Arizona Diamondbacks,1,1
401816903,2026-09-12,Los Angeles Angels,Washington Nationals,2026-09-15T20:49:23Z,3,0,0,0.5635,0.5499,0.633,0.5918,,Washington Nationals,5,6,Washington Nationals,1,1
401816904,2026-09-12,Baltimore Orioles,Toronto Blue Jays,2026-09-15T20:49:23Z,3,0,0,0.567,0.5598,0.537,0.5781,,Toronto Blue Jays,3,7,Toronto Blue Jays,1,1
401816905,2026-09-12,Colorado Rockies,Detroit Tigers,2026-09-15T20:49:23Z,3,0,0,0.632,0.5897,0.5815,0.6888,,Detroit Tigers,7,11,Detroit Tigers,1,1
401816906,2026-09-12,Houston Astros,Tampa Bay Rays,2026-09-15T20:49:23Z,3,0,0,0.6058,0.5676,0.5234,0.6674,,Tampa Bay Rays,2,3,Tampa Bay Rays,1,1
401816907,2026-09-12,Kansas City Royals,Boston Red Sox,2026-09-15T20:49:23Z,3,0,0,0.6082,0.5689,0.6572,0.6706,,Boston Red Sox,1,5,Boston Red Sox,1,1
401816908,2026-09-12,Los Angeles Dodgers,Miami Marlins,2026-09-15T20:49:23Z,3,0,0,0.4348,0.4754,0.5649,0.4051,,Los Angeles Dodgers,3,4,Miami Marlins,1,0
401816909,2026-09-12,New York Mets,New York Yankees,2026-09-15T20:49:23Z,3,0,0,0.5957,0.5491,0.4853,0.6808,,New York Yankees,12,2,New York Mets,1,0
401816910,2026-09-12,Philadelphia Phillies,Atlanta Braves,2026-09-15T20:49:23Z,3,0,0,0.5603,0.553,0.5741,0.5754,,Atlanta Braves,2,12,Atlanta Braves,1,1
401816911,2026-09-12,Chicago White Sox,St. Louis Cardinals,2026-09-15T20:49:23Z,3,0,0,0.5261,0.5346,0.4767,0.5224,,St. Louis Cardinals,6,5,Chicago White Sox,1,0
401816912,2026-09-12,Cincinnati Reds,Milwaukee Brewers,2026-09-15T20:49:23Z,3,0,0,0.6357,0.595,0.4844,0.6869,,Milwaukee Brewers,9,13,Milwaukee Brewers,1,1
401816913,2026-09-12,Cleveland Guardians,Minnesota Twins,2026-09-15T20:49:23Z,3,0,0,0.4979,0.5269,0.5346,0.4607,,Cleveland Guardians,3,4,Minnesota Twins,1,0
401816914,2026-09-12,Pittsburgh Pirates,Chicago Cubs,2026-09-15T20:49:23Z,3,0,0,0.5609,0.5504,0.5601,0.5834,,Chicago Cubs,3,4,Chicago Cubs,1,1
401816915,2026-09-12,San Diego Padres,San Francisco Giants,2026-09-15T20:49:23Z,3,0,0,0.4174,0.4725,0.4723,0.3636,,San Diego Padres,7,6,San Diego Padres,1,1
401816916,2026-09-12,Seattle Mariners,Athletics,2026-09-15T20:49:23Z,3,0,0,0.4964,0.5326,0.4787,0.4426,,Seattle Mariners,19,1,Seattle Mariners,1,1
401816917,2026-09-12,Texas Rangers,Arizona Diamondbacks,2026-09-15T20:49:23Z,3,0,0,0.5954,0.5962,0.6064,0.5713,,Arizona Diamondbacks,6,2,Texas Rangers,1,0
401816918,2026-09-13,Los Angeles Angels,Washington Nationals,2026-09-15T20:49:23Z,3,0,0,0.5695,0.5571,0.6152,0.5918,,Washington Nationals,5,6,Washington Nationals,1,1
401816919,2026-09-13,Baltimore Orioles,Toronto Blue Jays,2026-09-15T20:49:23Z,3,0,0,0.5728,0.5668,0.5216,0.5781,,Toronto Blue Jays,1,8,Toronto Blue Jays,1,1
401816920,2026-09-13,Colorado Rockies,Detroit Tigers,2026-09-15T20:49:23Z,3,0,0,0.6372,0.596,0.5657,0.6888,,Detroit Tigers,1,8,Detroit Tigers,1,1
401816921,2026-09-13,Houston Astros,Tampa Bay Rays,2026-09-15T20:49:23Z,3,0,0,0.6114,0.5744,0.5199,0.6674,,Tampa Bay Rays,4,14,Tampa Bay Rays,1,1
401816922,2026-09-13,Kansas City Royals,Boston Red Sox,2026-09-15T20:49:23Z,3,0,0,0.6138,0.5757,0.6362,0.6706,,Boston Red Sox,1,4,Boston Red Sox,1,1
401816923,2026-09-13,Los Angeles Dodgers,Miami Marlins,2026-09-15T20:49:23Z,3,0,0,0.4419,0.4839,0.555,0.4051,,Los Angeles Dodgers,4,6,Miami Marlins,1,0
401816924,2026-09-13,New York Mets,New York Yankees,2026-09-15T20:49:23Z,3,0,0,0.5885,0.5403,0.5436,0.6808,,New York Yankees,0,2,New York Yankees,1,1
401816925,2026-09-13,Philadelphia Phillies,Atlanta Braves,2026-09-15T20:49:23Z,3,0,0,0.5663,0.5601,0.5156,0.5754,,Atlanta Braves,9,4,Philadelphia Phillies,1,0
401816926,2026-09-13,Chicago White Sox,St. Louis Cardinals,2026-09-15T20:49:23Z,3,0,0,0.5188,0.526,0.4765,0.5224,,St. Louis Cardinals,1,3,St. Louis Cardinals,1,1
401816927,2026-09-13,Cincinnati Reds,Milwaukee Brewers,2026-09-15T20:49:23Z,3,0,0,0.6408,0.6013,0.4838,0.6869,,Milwaukee Brewers,4,3,Cincinnati Reds,1,0
401816928,2026-09-13,Cleveland Guardians,Minnesota Twins,2026-09-15T20:49:23Z,3,0,0,0.5044,0.5345,0.5324,0.4607,,Minnesota Twins,9,2,Cleveland Guardians,1,0
401816929,2026-09-13,Pittsburgh Pirates,Chicago Cubs,2026-09-15T20:49:23Z,3,0,0,0.567,0.5576,0.5632,0.5834,,Chicago Cubs,4,3,Pittsburgh Pirates,1,0
401816930,2026-09-13,San Diego Padres,San Francisco Giants,2026-09-15T20:49:23Z,3,0,0,0.4111,0.4649,0.4677,0.3636,,San Diego Padres,6,4,San Diego Padres,1,1
401816931,2026-09-13,Seattle Mariners,Athletics,2026-09-15T20:49:23Z,3,0,0,0.4891,0.524,0.5882,0.4426,,Seattle Mariners,7,8,Athletics,1,0
401816932,2026-09-13,Texas Rangers,Arizona Diamondbacks,2026-09-15T20:49:23Z,3,0,0,0.5875,0.5869,0.6238,0.5713,,Arizona Diamondbacks,7,6,Texas Rangers,1,0
401816933,2026-09-14,Baltimore Orioles,New York Mets,2026-09-15T20:49:23Z,3,0,0,0.5564,0.5724,0.5097,0.5169,,New York Mets,2,1,Baltimore Orioles,1,0
401816934,2026-09-14,Chicago White Sox,Cleveland Guardians,2026-09-15T20:49:23Z,3,0,0,0.5424,0.5402,0.4598,0.5555,,Cleveland Guardians,7,3,Chicago White Sox,1,0
401816935,2026-09-14,Detroit Tigers,Toronto Blue Jays,2026-09-15T20:49:23Z,3,0,0,0.5798,0.5717,0.5274,0.5861,,Toronto Blue Jays,6,5,Detroit Tigers,1,0
401816936,2026-09-14,Los Angeles Dodgers,Cincinnati Reds,2026-09-15T20:49:23Z,3,0,0,0.4592,0.513,0.6264,0.3854,,Los Angeles Dodgers,4,1,Los Angeles Dodgers,1,1
401816937,2026-09-14,Atlanta Braves,Chicago Cubs,2026-09-15T20:49:23Z,3,0,0,0.4942,0.5231,0.5458,0.4593,,Atlanta Braves,3,7,Chicago Cubs,1,0
401816938,2026-09-14,New York Yankees,Minnesota Twins,2026-09-15T20:49:23Z,3,0,0,0.4359,0.4875,0.5149,0.3804,,New York Yankees,8,3,New York Yankees,1,1
401816939,2026-09-14,San Francisco Giants,St. Louis Cardinals,2026-09-15T20:49:23Z,3,0,0,0.5914,0.5663,0.5682,0.6312,,St. Louis Cardinals,1,2,St. Louis Cardinals,1,1
401816940,2026-09-14,San Diego Padres,Colorado Rockies,2026-09-15T20:49:23Z,3,0,0,0.3566,0.4334,0.4758,0.2869,,San Diego Padres,8,7,San Diego Padres,1,1
401816941,2026-09-14,Miami Marlins,Arizona Diamondbacks,2026-09-15T20:49:23Z,3,0,0,0.598,0.592,0.6088,0.5892,,Arizona Diamondbacks,7,8,Arizona Diamondbacks,1,1
401816942,2026-09-14,Seattle Mariners,Los Angeles Angels,2026-09-15T20:49:23Z,3,0,0,0.4771,0.5163,0.5673,0.4274,,Seattle Mariners,4,6,Los Angeles Angels,1,0
401816943,2026-09-15,Athletics,Tampa Bay Rays,2026-09-15T20:49:23Z,3,1,0,0.693,0.6282,0.5944,0.7655,,Tampa Bay Rays,,,,0,
401816944,2026-09-15,Baltimore Orioles,New York Mets,2026-09-15T20:49:23Z,3,1,0,0.5486,0.5633,0.518,0.5169,,New York Mets,,,,0,
401816945,2026-09-15,Chicago White Sox,Cleveland Guardians,2026-09-15T20:49:23Z,3,1,0,0.5351,0.5315,0.4827,0.5555,,Cleveland Guardians,,,,0,
401816946,2026-09-15,Detroit Tigers,Toronto Blue Jays,2026-09-15T20:49:23Z,3,1,0,0.5722,0.5626,0.5272,0.5861,,Toronto Blue Jays,,,,0,
401816947,2026-09-15,Los Angeles Dodgers,Cincinnati Reds,2026-09-15T20:49:23Z,3,1,0,0.4523,0.5048,0.6212,0.3854,,Los Angeles Dodgers,,,,0,
401816948,2026-09-15,Milwaukee Brewers,Pittsburgh Pirates,2026-09-15T20:49:23Z,3,1,0,0.4548,0.5032,0.5409,0.3961,,Milwaukee Brewers,,,,0,
401816949,2026-09-15,Philadelphia Phillies,Washington Nationals,2026-09-15T20:49:23Z,3,1,0,0.4386,0.4881,0.4917,0.3863,,Philadelphia Phillies,,,,0,
401816950,2026-09-15,Atlanta Braves,Chicago Cubs,2026-09-15T20:49:23Z,3,1,0,0.5007,0.5307,0.5371,0.4593,,Chicago Cubs,,,,0,
401816951,2026-09-15,Boston Red Sox,Texas Rangers,2026-09-15T20:49:23Z,3,1,0,0.4649,0.4826,0.4198,0.4733,,Boston Red Sox,,,,0,
401816952,2026-09-15,Kansas City Royals,Houston Astros,2026-09-15T20:49:23Z,3,1,0,0.5632,0.5445,0.5744,0.6039,,Houston Astros,,,,0,
401816953,2026-09-15,New York Yankees,Minnesota Twins,2026-09-15T20:49:23Z,3,1,0,0.4294,0.4796,0.5286,0.3804,,New York Yankees,,,,0,
401816954,2026-09-15,San Francisco Giants,St. Louis Cardinals,2026-09-15T20:49:23Z,3,1,0,0.5971,0.5732,0.564,0.6312,,St. Louis Cardinals,,,,0,
401816955,2026-09-15,San Diego Padres,Colorado Rockies,2026-09-16T00:32:33Z,3,1,0,0.3341,0.4266,0.4598,0.2446,-0.2112,San Diego Padres,,,,0,
401816956,2026-09-15,Miami Marlins,Arizona Diamondbacks,2026-09-16T00:32:33Z,3,1,0,0.6157,0.5983,0.6049,0.6244,0.1212,Arizona Diamondbacks,,,,0,
401816957,2026-09-15,Seattle Mariners,Los Angeles Angels,2026-09-16T00:32:33Z,3,1,0,0.4687,0.524,0.569,0.3861,-0.168,Seattle Mariners,,,,0,
401816958,2026-09-16,Athletics,Tampa Bay Rays,2026-09-16T00:32:33Z,3,1,0,0.7027,0.6282,0.5944,0.7882,0.1128,Tampa Bay Rays,,,,0,
401816959,2026-09-16,Baltimore Orioles,New York Mets,2026-09-16T00:32:33Z,3,1,0,0.5388,0.5633,0.518,0.4886,-0.126,New York Mets,,,,0,
401816960,2026-09-16,Chicago White Sox,Cleveland Guardians,2026-09-16T00:32:33Z,3,1,0,0.5378,0.5315,0.4827,0.5632,,Cleveland Guardians,,,,0,
401816961,2026-09-16,Detroit Tigers,Toronto Blue Jays,2026-09-16T00:32:33Z,3,1,0,0.547,0.5626,0.5272,0.514,-0.3396,Toronto Blue Jays,,,,0,
401816962,2026-09-16,Los Angeles Dodgers,Cincinnati Reds,2026-09-16T00:32:33Z,3,1,0,0.4267,0.5048,0.6212,0.3179,-0.3444,Los Angeles Dodgers,,,,0,
401816963,2026-09-16,Milwaukee Brewers,Pittsburgh Pirates,2026-09-16T00:32:33Z,3,1,0,0.4383,0.5032,0.5409,0.3515,-0.2112,Milwaukee Brewers,,,,0,
401816964,2026-09-16,Philadelphia Phillies,Washington Nationals,2026-09-16T00:32:33Z,3,1,0,0.4378,0.4881,0.4917,0.384,0.0024,Philadelphia Phillies,,,,0,
401816965,2026-09-16,Atlanta Braves,Chicago Cubs,2026-09-16T00:32:33Z,3,1,0,0.5067,0.5307,0.5371,0.4764,0.0744,Chicago Cubs,,,,0,
401816966,2026-09-16,Boston Red Sox,Texas Rangers,2026-09-16T00:32:33Z,3,1,0,0.4578,0.4826,0.4198,0.4531,-0.1116,Boston Red Sox,,,,0,
401816967,2026-09-16,Kansas City Royals,Houston Astros,2026-09-16T00:32:33Z,3,1,0,0.5445,0.5445,0.5744,0.551,-0.2376,Houston Astros,,,,0,
401816968,2026-09-16,New York Yankees,Minnesota Twins,2026-09-16T00:32:33Z,3,1,0,0.4104,0.4796,0.5286,0.3294,-0.2448,New York Yankees,,,,0,
401816969,2026-09-16,San Francisco Giants,St. Louis Cardinals,2026-09-16T00:32:33Z,3,1,0,0.5989,0.5732,0.564,0.636,,St. Louis Cardinals,,,,0,
401816970,2026-09-16,San Diego Padres,Colorado Rockies,2026-09-16T00:32:33Z,3,1,0,0.3507,0.4266,0.4598,0.2857,,San Diego Padres,,,,0,
401816971,2026-09-16,Miami Marlins,Arizona Diamondbacks,2026-09-16T00:32:33Z,3,1,0,0.5973,0.5983,0.6049,0.5714,-0.0996,Arizona Diamondbacks,,,,0,
401816972,2026-09-16,Seattle Mariners,Los Angeles Angels,2026-09-16T00:32:33Z,3,1,0,0.4782,0.524,0.569,0.412,-0.06,Seattle Mariners,,,,0,
401816973,2026-09-17,Athletics,Tampa Bay Rays,2026-09-16T00:32:33Z,3,1,0,0.7197,0.6282,0.5944,0.8251,0.35,Tampa Bay Rays,,,,0,
401816974,2026-09-17,Los Angeles Dodgers,Cincinnati Reds,2026-09-16T00:32:33Z,3,1,0,0.4564,0.5048,0.6212,0.3968,,Los Angeles Dodgers,,,,0,
401816975,2026-09-17,Milwaukee Brewers,Pittsburgh Pirates,2026-09-16T00:32:33Z,3,1,0,0.4566,0.5032,0.5409,0.401,,Milwaukee Brewers,,,,0,
401816976,2026-09-17,Philadelphia Phillies,New York Mets,2026-09-16T00:32:33Z,3,1,0,0.5126,0.5406,0.4684,0.4691,0.174,New York Mets,,,,0,
401816977,2026-09-17,Boston Red Sox,Texas Rangers,2026-09-16T00:32:33Z,3,1,0,0.4675,0.4826,0.4198,0.4809,,Boston Red Sox,,,,0,
401816978,2026-09-17,Detroit Tigers,Chicago White Sox,2026-09-16T00:32:33Z,3,1,0,0.5517,0.5397,0.5399,0.5829,,Chicago White Sox,,,,0,
401816979,2026-09-17,Kansas City Royals,Houston Astros,2026-09-16T00:32:33Z,3,1,0,0.565,0.5445,0.5744,0.6088,,Houston Astros,,,,0,
401816980,2026-09-17,San Diego Padres,Colorado Rockies,2026-09-16T00:32:33Z,3,1,0,0.327,0.4266,0.4598,0.2282,-0.3024,San Diego Padres,,,,0,
401816981,2026-09-17,Minnesota Twins,Los Angeles Angels,2026-09-16T00:32:33Z,3,1,0,0.5016,0.5235,0.47,0.4793,0.1116,Los Angeles Angels,,,,0,
401816982,2026-09-18,Athletics,Cleveland Guardians,2026-09-16T00:32:33Z,3,1,0,0.6112,0.5677,0.5391,0.6813,,Cleveland Guardians,,,,0,
401816983,2026-09-18,Boston Red Sox,Tampa Bay Rays,2026-09-16T00:32:33Z,3,1,0,0.5539,0.5431,0.4524,0.5809,-0.1128,Tampa Bay Rays,,,,0,
401816984,2026-09-18,Chicago Cubs,Cincinnati Reds,2026-09-16T00:32:33Z,3,1,0,0.5026,0.5196,0.5701,0.4917,0.006,Cincinnati Reds,,,,0,
401816985,2026-09-18,Kansas City Royals,Pittsburgh Pirates,2026-09-16T00:32:33Z,3,1,0,0.5423,0.5385,0.5226,0.5591,-0.126,Pittsburgh Pirates,,,,0,
401816986,2026-09-18,Milwaukee Brewers,Baltimore Orioles,2026-09-16T00:32:33Z,3,1,0,0.4508,0.4978,0.5154,0.3975,,Milwaukee Brewers,,,,0,
401816987,2026-09-18,Philadelphia Phillies,New York Mets,2026-09-16T00:32:33Z,3,1,0,0.4974,0.5406,0.4684,0.4261,,Philadelphia Phillies,,,,0,
401816988,2026-09-18,Atlanta Braves,Houston Astros,2026-09-16T00:32:33Z,3,1,0,0.473,0.5272,0.5732,0.3902,-0.1836,Atlanta Braves,,,,0,
401816989,2026-09-18,Detroit Tigers,Chicago White Sox,2026-09-16T00:32:33Z,3,1,0,0.5517,0.5397,0.5399,0.5829,,Chicago White Sox,,,,0,
401816990,2026-09-18,Toronto Blue Jays,Texas Rangers,2026-09-16T00:32:33Z,3,1,0,0.5086,0.5108,0.5452,0.5299,,Texas Rangers,,,,0,
401816991,2026-09-18,Washington Nationals,St. Louis Cardinals,2026-09-16T00:32:33Z,3,1,0,0.5848,0.5631,0.529,0.6203,0.0024,St. Louis Cardinals,,,,0,
401816992,2026-09-18,Seattle Mariners,Colorado Rockies,2026-09-16T00:32:33Z,3,1,0,0.4245,0.5068,0.6137,0.3082,-0.2988,Seattle Mariners,,,,0,
401816993,2026-09-18,Miami Marlins,San Diego Padres,2026-09-16T00:32:33Z,3,1,0,0.6341,0.6199,0.6464,0.6257,-0.006,San Diego Padres,,,,0,
401816994,2026-09-18,Minnesota Twins,Los Angeles Angels,2026-09-16T00:32:33Z,3,1,0,0.4828,0.5235,0.47,0.4261,-0.1032,Minnesota Twins,,,,0,
401816995,2026-09-18,New York Yankees,Arizona Diamondbacks,2026-09-16T00:32:33Z,3,1,0,0.4858,0.5372,0.5538,0.4021,-0.306,New York Yankees,,,,0,
401816996,2026-09-18,San Francisco Giants,Los Angeles Dodgers,2026-09-16T00:32:33Z,3,1,0,0.6726,0.6133,0.5913,0.744,,Los Angeles Dodgers,,,,0,
401816997,2026-09-19,Athletics,Cleveland Guardians,2026-09-16T00:32:33Z,3,1,0,0.6197,0.5677,0.5391,0.7033,0.1032,Cleveland Guardians,,,,0,
401816998,2026-09-19,Boston Red Sox,Tampa Bay Rays,2026-09-16T00:32:33Z,3,1,0,0.5465,0.5431,0.4524,0.56,-0.198,Tampa Bay Rays,,,,0,
401816999,2026-09-19,Chicago Cubs,Cincinnati Reds,2026-09-16T00:32:33Z,3,1,0,0.492,0.5196,0.5701,0.4615,-0.1152,Chicago Cubs,,,,0,
401817000,2026-09-19,Kansas City Royals,Pittsburgh Pirates,2026-09-16T00:32:33Z,3,1,0,0.5487,0.5385,0.5226,0.5771,-0.0528,Pittsburgh Pirates,,,,0,
401817001,2026-09-19,Milwaukee Brewers,Baltimore Orioles,2026-09-16T00:32:33Z,3,1,0,0.4508,0.4978,0.5154,0.3975,,Milwaukee Brewers,,,,0,
401817002,2026-09-19,Philadelphia Phillies,New York Mets,2026-09-16T00:32:33Z,3,1,0,0.516,0.5406,0.4684,0.479,0.2136,New York Mets,,,,0,
401817003,2026-09-19,Atlanta Braves,Houston Astros,2026-09-16T00:32:33Z,3,1,0,0.4912,0.5272,0.5732,0.4409,0.0252,Atlanta Braves,,,,0,
401817004,2026-09-19,Detroit Tigers,Chicago White Sox,2026-09-16T00:32:33Z,3,1,0,0.5517,0.5397,0.5399,0.5829,,Chicago White Sox,,,,0,
401817005,2026-09-19,Toronto Blue Jays,Texas Rangers,2026-09-16T00:32:33Z,3,1,0,0.5031,0.5108,0.5452,0.5143,-0.0624,Texas Rangers,,,,0,
401817006,2026-09-19,Washington Nationals,St. Louis Cardinals,2026-09-16T00:32:33Z,3,1,0,0.6016,0.5631,0.529,0.6659,0.2016,St. Louis Cardinals,,,,0,
401817007,2026-09-19,Seattle Mariners,Colorado Rockies,2026-09-16T00:32:33Z,3,1,0,0.4368,0.5068,0.6137,0.3394,-0.156,Seattle Mariners,,,,0,
401817008,2026-09-19,Miami Marlins,San Diego Padres,2026-09-16T00:32:33Z,3,1,0,0.6375,0.6199,0.6464,0.6355,0.036,San Diego Padres,,,,0,
401817009,2026-09-19,Minnesota Twins,Los Angeles Angels,2026-09-16T00:32:33Z,3,1,0,0.4969,0.5235,0.47,0.4658,0.0576,Minnesota Twins,,,,0,
401817010,2026-09-19,New York Yankees,Arizona Diamondbacks,2026-09-16T00:32:33Z,3,1,0,0.4934,0.5372,0.5538,0.4233,-0.2184,New York Yankees,,,,0,
401817011,2026-09-19,San Francisco Giants,Los Angeles Dodgers,2026-09-16T00:32:33Z,3,1,0,0.6775,0.6133,0.5913,0.7559,0.0636,Los Angeles Dodgers,,,,0,
401817012,2026-09-20,Athletics,Cleveland Guardians,2026-09-16T00:32:33Z,3,1,0,0.6383,0.5677,0.5391,0.7483,0.33,Cleveland Guardians,,,,0,
401817013,2026-09-20,Boston Red Sox,Tampa Bay Rays,2026-09-16T00:32:33Z,3,1,0,0.5697,0.5431,0.4524,0.6248,0.0708,Tampa Bay Rays,,,,0,
401817014,2026-09-20,Chicago Cubs,Cincinnati Reds,2026-09-16T00:32:33Z,3,1,0,0.4948,0.5196,0.5701,0.4692,-0.084,Chicago Cubs,,,,0,
401817015,2026-09-20,Kansas City Royals,Pittsburgh Pirates,2026-09-16T00:32:33Z,3,1,0,0.5504,0.5385,0.5226,0.582,-0.0324,Pittsburgh Pirates,,,,0,
401817016,2026-09-20,Milwaukee Brewers,Baltimore Orioles,2026-09-16T00:32:33Z,3,1,0,0.4576,0.4978,0.5154,0.4163,0.078,Milwaukee Brewers,,,,0,
401817017,2026-09-20,Philadelphia Phillies,New York Mets,2026-09-16T00:32:33Z,3,1,0,0.4974,0.5406,0.4684,0.4261,,Philadelphia Phillies,,,,0,
401817018,2026-09-20,Atlanta Braves,Houston Astros,2026-09-16T00:32:33Z,3,1,0,0.4887,0.5272,0.5732,0.4338,-0.0036,Atlanta Braves,,,,0,
401817019,2026-09-20,Detroit Tigers,Chicago White Sox,2026-09-16T00:32:33Z,3,1,0,0.5491,0.5397,0.5399,0.5756,-0.03,Chicago White Sox,,,,0,
401817020,2026-09-20,Toronto Blue Jays,Texas Rangers,2026-09-16T00:32:33Z,3,1,0,0.506,0.5108,0.5452,0.5227,-0.0288,Texas Rangers,,,,0,
401817021,2026-09-20,Washington Nationals,St. Louis Cardinals,2026-09-16T00:32:33Z,3,1,0,0.614,0.5631,0.529,0.6981,0.35,St. Louis Cardinals,,,,0,
401817022,2026-09-20,Seattle Mariners,Colorado Rockies,2026-09-16T00:32:33Z,3,1,0,0.4395,0.5068,0.6137,0.3464,-0.1248,Seattle Mariners,,,,0,
401817023,2026-09-20,Miami Marlins,San Diego Padres,2026-09-16T00:32:33Z,3,1,0,0.6273,0.6199,0.6464,0.6058,-0.09,San Diego Padres,,,,0,
401817024,2026-09-20,Minnesota Twins,Los Angeles Angels,2026-09-16T00:32:33Z,3,1,0,0.4942,0.5235,0.47,0.4583,0.0276,Minnesota Twins,,,,0,
401817025,2026-09-20,New York Yankees,Arizona Diamondbacks,2026-09-16T00:32:33Z,3,1,0,0.5259,0.5372,0.5538,0.5154,0.1524,Arizona Diamondbacks,,,,0,
401817026,2026-09-20,San Francisco Giants,Los Angeles Dodgers,2026-09-16T00:32:33Z,3,1,0,0.6846,0.6133,0.5913,0.7728,0.1572,Los Angeles Dodgers,,,,0,
401817027,2026-09-21,Toronto Blue Jays,Baltimore Orioles,2026-09-16T00:32:33Z,3,1,0,0.4977,0.5214,0.5431,0.4732,-0.0996,Toronto Blue Jays,,,,0,
401817028,2026-09-21,Washington Nationals,Detroit Tigers,2026-09-16T00:32:33Z,3,1,0,0.5863,0.5766,0.5466,0.5926,,Detroit Tigers,,,,0,
401817029,2026-09-21,Minnesota Twins,San Francisco Giants,2026-09-16T00:32:33Z,3,1,0,0.5047,0.5307,0.5191,0.4709,-0.0648,San Francisco Giants,,,,0,
401817030,2026-09-22,Cincinnati Reds,Atlanta Braves,2026-09-16T00:32:33Z,3,1,0,0.6181,0.5784,0.556,0.6761,0.0288,Atlanta Braves,,,,0,
401817031,2026-09-22,Cleveland Guardians,Boston Red Sox,2026-09-16T00:32:33Z,3,1,0,0.6062,0.6046,0.6553,0.5819,-0.0048,Boston Red Sox,,,,0,
401817032,2026-09-22,Milwaukee Brewers,Philadelphia Phillies,2026-09-16T00:32:33Z,3,1,0,0.4907,0.5207,0.5986,0.455,-0.1428,Milwaukee Brewers,,,,0,
401817033,2026-09-22,St. Louis Cardinals,Pittsburgh Pirates,2026-09-16T00:32:33Z,3,1,0,0.5439,0.5601,0.5796,0.5111,-0.078,Pittsburgh Pirates,,,,0,
401817035,2026-09-22,Toronto Blue Jays,Baltimore Orioles,2026-09-16T00:32:33Z,3,1,0,0.5221,0.5214,0.5431,0.543,0.18,Baltimore Orioles,,,,0,
401817036,2026-09-22,Washington Nationals,Detroit Tigers,2026-09-16T00:32:33Z,3,1,0,0.5772,0.5766,0.5466,0.5666,-0.1068,Detroit Tigers,,,,0,
401817037,2026-09-22,Chicago White Sox,Kansas City Royals,2026-09-16T00:32:33Z,3,1,0,0.5238,0.5544,0.5766,0.4677,,Kansas City Royals,,,,0,
401817038,2026-09-22,Miami Marlins,Chicago Cubs,2026-09-16T00:32:33Z,3,1,0,0.5884,0.5859,0.5999,0.5762,-0.0072,Chicago Cubs,,,,0,
401817039,2026-09-22,New York Mets,Texas Rangers,2026-09-16T00:32:33Z,3,1,0,0.5341,0.5121,0.5115,0.5987,0.0204,Texas Rangers,,,,0,
401817040,2026-09-22,Arizona Diamondbacks,Colorado Rockies,2026-09-16T00:32:33Z,3,1,0,0.3792,0.4488,0.4541,0.3135,,Arizona Diamondbacks,,,,0,
401817041,2026-09-22,Los Angeles Angels,Athletics,2026-09-16T00:32:33Z,3,1,0,0.5661,0.5545,0.5588,0.5883,0.1068,Athletics,,,,0,
401817042,2026-09-22,Houston Astros,Seattle Mariners,2026-09-16T00:32:33Z,3,1,0,0.514,0.5014,0.3529,0.5678,0.2136,Seattle Mariners,,,,0,
401817043,2026-09-22,Minnesota Twins,San Francisco Giants,2026-09-16T00:32:33Z,3,1,0,0.5104,0.5307,0.5191,0.4871,,San Francisco Giants,,,,0,
401817044,2026-09-22,San Diego Padres,Los Angeles Dodgers,2026-09-16T00:32:33Z,3,1,0,0.5476,0.5225,0.4852,0.6118,0.114,Los Angeles Dodgers,,,,0,
401873648,2026-09-22,Tampa Bay Rays,New York Yankees,2026-09-16T00:32:33Z,3,1,0,0.5153,0.5269,0.5072,0.5103,,New York Yankees,,,,0,
401817045,2026-09-23,Cincinnati Reds,Atlanta Braves,2026-09-16T00:32:33Z,3,1,0,0.6383,0.5784,0.556,0.7278,0.276,Atlanta Braves,,,,0,
401817046,2026-09-23,Cleveland Guardians,Boston Red Sox,2026-09-16T00:32:33Z,3,1,0,0.6041,0.6046,0.6553,0.5758,-0.03,Boston Red Sox,,,,0,
401817047,2026-09-23,Milwaukee Brewers,Philadelphia Phillies,2026-09-16T00:32:33Z,3,1,0,0.4785,0.5207,0.5986,0.4208,-0.282,Milwaukee Brewers,,,,0,
401817048,2026-09-23,St. Louis Cardinals,Pittsburgh Pirates,2026-09-16T00:32:33Z,3,1,0,0.5506,0.5601,0.5796,0.5306,,Pittsburgh Pirates,,,,0,
401817049,2026-09-23,Tampa Bay Rays,New York Yankees,2026-09-16T00:32:33Z,3,1,0,0.5216,0.5269,0.5072,0.5283,0.072,New York Yankees,,,,0,
401817050,2026-09-23,Toronto Blue Jays,Baltimore Orioles,2026-09-16T00:32:33Z,3,1,0,0.5064,0.5214,0.5431,0.4981,,Baltimore Orioles,,,,0,
